alert_id,alert_type,severity,risk_score,mmsi,timestamp,lat,lon,vessel_name,vessel_type,title,explanation,recommended_action,evidence,month
BKB-0056,AIS_GAP,HIGH,95,13079483495,2022-12-13T21:34:48+00:00,-10.5860666667,142.221713333,,Unknown,AIS gap of 16.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-13T05:24:37+00:00 → current point 2022-12-13T21:34:48+00:00 (16.2 h silence).,2022-12
BKB-0057,AIS_GAP,HIGH,95,13079483495,2022-12-15T01:23:51+00:00,-10.5861533333,142.221728333,,Unknown,AIS gap of 27.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-13T21:34:48+00:00 → current point 2022-12-15T01:23:51+00:00 (27.8 h silence).,2022-12
BKB-0058,AIS_GAP,HIGH,95,13079483495,2022-12-16T08:19:54+00:00,-10.5598216667,142.276678333,,Unknown,AIS gap of 30.9 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-15T01:23:51+00:00 → current point 2022-12-16T08:19:54+00:00 (30.9 h silence).,2022-12
BKB-0059,AIS_GAP,HIGH,95,13079483495,2022-12-17T01:49:57+00:00,-10.5893883333,142.232588333,,Unknown,AIS gap of 15.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-16T10:34:55+00:00 → current point 2022-12-17T01:49:57+00:00 (15.3 h silence).,2022-12
BKB-0060,AIS_GAP,HIGH,95,13079483495,2022-12-18T21:29:54+00:00,-10.5860716667,142.221711667,,Unknown,AIS gap of 41.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-17T03:39:58+00:00 → current point 2022-12-18T21:29:54+00:00 (41.8 h silence).,2022-12
BKB-0061,AIS_GAP,HIGH,91,13079483495,2022-12-19T07:14:53+00:00,-10.59002,142.246183333,,Unknown,AIS gap of 9.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-18T21:29:54+00:00 → current point 2022-12-19T07:14:53+00:00 (9.7 h silence).,2022-12
BKB-0062,AIS_GAP,HIGH,95,13079483495,2022-12-19T22:04:39+00:00,-10.58609,142.221723333,,Unknown,AIS gap of 14.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-19T07:14:53+00:00 → current point 2022-12-19T22:04:39+00:00 (14.8 h silence).,2022-12
BKB-0063,AIS_GAP,HIGH,95,13079483495,2022-12-20T23:29:59+00:00,-10.586075,142.221728333,,Unknown,AIS gap of 24.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-19T23:04:51+00:00 → current point 2022-12-20T23:29:59+00:00 (24.4 h silence).,2022-12
BKB-0064,AIS_GAP,HIGH,95,13079483495,2022-12-27T01:09:53+00:00,-10.5864383333,142.246618333,,Unknown,AIS gap of 145.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-20T23:29:59+00:00 → current point 2022-12-27T01:09:53+00:00 (145.7 h silence).,2022-12
BKB-0065,AIS_GAP,HIGH,95,13079483495,2022-12-27T20:39:59+00:00,-10.5860966667,142.22169,,Unknown,AIS gap of 19.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-27T01:09:53+00:00 → current point 2022-12-27T20:39:59+00:00 (19.5 h silence).,2022-12
BKB-0066,AIS_GAP,MEDIUM,78,13079483495,2022-12-28T05:44:58+00:00,-10.4613833333,142.397228333,,Unknown,AIS gap of 8.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-27T21:44:57+00:00 → current point 2022-12-28T05:44:58+00:00 (8.0 h silence).,2022-12
BKB-0067,AIS_GAP,HIGH,95,13079483495,2022-12-29T00:12:10+00:00,-10.5860983333,142.221728333,,Unknown,AIS gap of 18.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-28T05:44:58+00:00 → current point 2022-12-29T00:12:10+00:00 (18.5 h silence).,2022-12
BKB-0068,AIS_GAP,HIGH,95,13079483495,2022-12-29T20:29:57+00:00,-10.5860683333,142.221691667,,Unknown,AIS gap of 19.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-29T01:14:52+00:00 → current point 2022-12-29T20:29:57+00:00 (19.3 h silence).,2022-12
BKB-0069,AIS_GAP,MEDIUM,78,13079483495,2022-12-30T04:34:58+00:00,-10.2799,142.642046667,,Unknown,AIS gap of 8.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-29T20:29:57+00:00 → current point 2022-12-30T04:34:58+00:00 (8.1 h silence).,2022-12
BKB-0070,AIS_GAP,HIGH,95,13117845792,2022-12-22T21:04:56+00:00,-10.79114,141.037588333,,Tanker,AIS gap of 522.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-01T02:17:31+00:00 → current point 2022-12-22T21:04:56+00:00 (522.8 h silence).,2022-12
BKB-0071,AIS_GAP,HIGH,95,13329279107,2022-12-20T22:25:00+00:00,-10.204447,142.825462,,Unknown,AIS gap of 10.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-20T11:35:42+00:00 → current point 2022-12-20T22:25:00+00:00 (10.8 h silence).,2022-12
BKB-0072,AIS_GAP,HIGH,95,13329279107,2022-12-26T03:51:23+00:00,-9.614517,143.297967,,Unknown,AIS gap of 122.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-21T01:02:41+00:00 → current point 2022-12-26T03:51:23+00:00 (122.8 h silence).,2022-12
BKB-0073,AIS_GAP,HIGH,95,13524109938,2022-12-06T23:19:50+00:00,-11.3420516667,142.998515,,Unknown,AIS gap of 100.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-02T19:14:52+00:00 → current point 2022-12-06T23:19:50+00:00 (100.1 h silence).,2022-12
BKB-0074,AIS_GAP,HIGH,95,1357382534,2022-12-02T22:59:49+00:00,-10.5842516667,142.227313333,,Unknown,AIS gap of 24.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-01T22:19:58+00:00 → current point 2022-12-02T22:59:49+00:00 (24.7 h silence).,2022-12
BKB-0075,AIS_GAP,HIGH,95,14144752154,2022-12-13T22:19:52+00:00,-11.4136183333,142.989605,,Cargo,AIS gap of 97.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-09T21:14:57+00:00 → current point 2022-12-13T22:19:52+00:00 (97.1 h silence).,2022-12
BKB-0076,AIS_GAP,HIGH,95,15119600066,2022-12-29T02:59:52+00:00,-11.4696666667,142.981483333,,Unknown,AIS gap of 307.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-16T07:29:51+00:00 → current point 2022-12-29T02:59:52+00:00 (307.5 h silence).,2022-12
BKB-0077,AIS_GAP,HIGH,95,1529738735,2022-12-17T17:09:56+00:00,-9.21794,143.986128333,,Cargo,AIS gap of 203.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-09T05:29:52+00:00 → current point 2022-12-17T17:09:56+00:00 (203.7 h silence).,2022-12
BKB-0078,AIS_GAP,HIGH,95,15952,2022-12-11T01:09:56+00:00,-11.3522066667,142.90963,,Cargo,AIS gap of 125.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-05T19:59:58+00:00 → current point 2022-12-11T01:09:56+00:00 (125.2 h silence).,2022-12
BKB-0079,AIS_GAP,MEDIUM,68,15952,2022-12-12T05:28:27+00:00,-10.8429616667,142.36662,,Cargo,AIS gap of 7.6 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-11T21:49:55+00:00 → current point 2022-12-12T05:28:27+00:00 (7.6 h silence).,2022-12
